vendor,current_price,old_price,product_name,price_per_unit,year,month,day
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,4
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,5
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,6
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,7
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,8
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,9
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,13
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,14
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,15
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,16
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,17
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,18
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,19
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,20
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,21
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,22
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,25
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,25
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,26
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,27
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,28
Walmart,15.28,16.979999999999997,"Keg Steakhouse & Bar The Keg Steakhouse bar Prime Rib Beef Burgers, 6 x 170 g, 1.02 kg",1.5,2024,7,29
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,6,27
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,6,28
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,6,29
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,6,30
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,1
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,2
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,3
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,4
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,5
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,6
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,7
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,9
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,13
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,14
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,15
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,16
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,17
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,18
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,19
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,20
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,7,21
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,8,30
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,8,31
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,9,1
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,9,2
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,9,4
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,9,9
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,9,10
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,9,16
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,9,19
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,9,22
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,9,24
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SWEET & HOT BEEF JERKY 80G, JL S&H BEEF JERKY 80G",6.21,2024,9,25
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,6,27
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,6,28
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,6,29
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,6,30
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,1
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,2
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,3
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,4
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,5
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,6
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,7
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,9
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,13
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,14
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,15
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,16
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,17
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,18
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,19
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,20
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,7,21
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,9,22
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S PEPPERED BEEF JERKY 80G, JACK LINK'S PEPPERED BEEF JERKY 80G",6.21,2024,9,25
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,6,27
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,6,28
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,6,29
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,6,30
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,1
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,2
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,3
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,4
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,5
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,6
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,7
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,9
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,13
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,14
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,15
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,16
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,17
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,18
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,19
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,20
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,21
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,7,22
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,8,30
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,8,31
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,9,1
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,9,2
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,9,4
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,9,9
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,9,16
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,9,19
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S SMOKED HICKORY BEEF JERKY 80G, JL SMK HIC BEEF JERKY 80G",6.21,2024,9,25
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,6,27
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,6,28
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,6,29
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,6,30
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,1
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,2
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,3
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,4
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,5
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,6
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,7
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,9
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,13
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,14
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,15
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,16
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,17
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,18
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,19
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,20
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,21
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,7,22
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,8,30
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,8,31
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,9,1
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,9,2
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,9,4
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,9,9
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,9,10
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,9,16
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,9,19
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,9,22
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S JALAPENO BEEF JERKY 80G, JL JAL BEEF JERKY 80G",6.21,2024,9,25
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S TERIYAKI BEEF STEAK NUGGETS 81G, JL TERIYAKI NUGGETS 81G",6.14,2024,6,25
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S TERIYAKI BEEF STEAK NUGGETS 81G, JL TERIYAKI NUGGETS 81G",6.14,2024,7,9
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S TERIYAKI BEEF STEAK NUGGETS 81G, JL TERIYAKI NUGGETS 81G",6.14,2024,7,13
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S TERIYAKI BEEF STEAK NUGGETS 81G, JL TERIYAKI NUGGETS 81G",6.14,2024,7,14
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S TERIYAKI BEEF STEAK NUGGETS 81G, JL TERIYAKI NUGGETS 81G",6.14,2024,7,15
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S TERIYAKI BEEF STEAK NUGGETS 81G, JL TERIYAKI NUGGETS 81G",6.14,2024,7,16
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S TERIYAKI BEEF STEAK NUGGETS 81G, JL TERIYAKI NUGGETS 81G",6.14,2024,7,17
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S TERIYAKI BEEF STEAK NUGGETS 81G, JL TERIYAKI NUGGETS 81G",6.14,2024,7,18
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S TERIYAKI BEEF STEAK NUGGETS 81G, JL TERIYAKI NUGGETS 81G",6.14,2024,7,19
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S TERIYAKI BEEF STEAK NUGGETS 81G, JL TERIYAKI NUGGETS 81G",6.14,2024,7,20
Walmart,4.970000000000001,5.970000000000001,"JACK LINK'S TERIYAKI BEEF STEAK NUGGETS 81G, JL TERIYAKI NUGGETS 81G",6.14,2024,7,21
